OBJECTID,UNIT,SHORE_LEN,HABITAT,KM,SIDE,UNPADDED_STATION_ID,UP_KM,DOWN_KM,LON_SH_ST,LAT_SH_ST,LON_SH_EN,LAT_SH_EN,LON_CL_ST,LAT_CL_ST,LON_CL_EN,LAT_CL_EN,STATION_TYPE,AGF_LEGACY_NAME,SHAPE,STATION_ID,UP_RM,DOWN_RM,RIVER_CODE
11746,,,,197.73,R,S107.03R,,,-112.3308335,36.21223318,,,,,,,46,,1234,S+107.03R,,107.03,COR
11747,,,,197.82,L,S107.09L,,,-112.331983,36.21264549,,,,,,,46,,1232,S+107.09L,,107.09,COR
11748,,,,197.97,R,S107.18R,,,-112.3321197,36.21406542,,,,,,,46,,1233,S+107.18R,,107.18,COR
11749,,,,198.04,L,S107.22L,,,-112.3329705,36.21445106,,,,,,,46,,1231,S+107.22L,,107.22,COR
11750,,,,198.19,R,S107.31R,,,-112.33342,36.2158046,,,,,,,46,,1232,S+107.31R,,107.31,COR
11751,,,,198.27,L,S107.36L,,,-112.3344439,36.21615899,,,,,,,46,,1230,S+107.36L,,107.36,COR
11752,,,,198.43,R,S107.46R,,,-112.3343851,36.21771497,,,,,,,46,,1231,S+107.46R,,107.46,COR
11753,,,,198.49,L,S107.50L,,,-112.3352175,36.21798612,,,,,,,46,,1229,S+107.50L,,107.5,COR
11754,,,,198.66,R,S107.61R,,,-112.3351264,36.21970054,,,,,,,46,,1230,S+107.61R,,107.61,COR
11755,,,,198.69,L,S107.62L,,,-112.3358859,36.2198043,,,,,,,46,,1228,S+107.62L,,107.62,COR
11756,,,,198.9,R,S107.76R,,,-112.3356129,36.22173494,,,,,,,46,,1229,S+107.76R,,107.76,COR
11757,,,,198.9,L,S107.76L,,,-112.3362859,36.22173297,,,,,,,46,,1227,S+107.76L,,107.76,COR
11758,,,,199.12,L,S107.89L,,,-112.3366459,36.22363679,,,,,,,46,,1226,S+107.89L,,107.89,COR
11759,,,,199.12,R,S107.89R,,,-112.3359756,36.22374722,,,,,,,46,,1228,S+107.89R,,107.89,COR
11760,,,,199.33,L,S108.02L,,,-112.3370877,36.2255183,,,,,,,46,,1225,S+108.02L,,108.02,COR
11761,,,,199.36,R,S108.04R,,,-112.3364153,36.22585723,,,,,,,46,,1227,S+108.04R,,108.04,COR
11762,,,,199.57,L,S108.17L,,,-112.3377379,36.22752535,,,,,,,46,,1224,S+108.17L,,108.17,COR
11763,,,,199.58,R,S108.18R,,,-112.3373359,36.2277489,,,,,,,46,,1226,S+108.18R,,108.18,COR
11764,,,,199.79,L,S108.31L,,,-112.3386477,36.22939966,,,,,,,46,,1223,S+108.31L,,108.31,COR
11765,,,,199.81,R,S108.32R,,,-112.3382151,36.22965793,,,,,,,46,,1225,S+108.32R,,108.32,COR
11766,,,,200.02,R,S108.45R,,,-112.3388193,36.23154637,,,,,,,46,,1224,S+108.45R,,108.45,COR
11767,,,,200.03,L,S108.46L,,,-112.3394914,36.23146713,,,,,,,46,,1222,S+108.46L,,108.46,COR
11768,,,,200.23,R,S108.58R,,,-112.3395264,36.23331468,,,,,,,46,,1223,S+108.58R,,108.58,COR
11769,,,,200.24,L,S108.59L,,,-112.3402017,36.23325794,,,,,,,46,,1221,S+108.59L,,108.59,COR
11770,,,,200.44,R,S108.71R,,,-112.3406281,36.23501384,,,,,,,46,,1222,S+108.71R,,108.71,COR
11771,,,,200.45,L,S108.72L,,,-112.3414627,36.2348092,,,,,,,46,,1220,S+108.72L,,108.72,COR
11772,,,,200.65,R,S108.84R,,,-112.3419458,36.23669751,,,,,,,46,,1221,S+108.84R,,108.84,COR
11773,,,,200.68,L,S108.86L,,,-112.3428088,36.23639858,,,,,,,46,,1219,S+108.86L,,108.86,COR
11774,,,,200.86,R,S108.98R,,,-112.3442349,36.23763103,,,,,,,46,,1220,S+108.98R,,108.98,COR
11775,,,,200.93,L,S109.01L,,,-112.3450736,36.2373272,,,,,,,46,,1218,S+109.01L,,109.01,COR
11776,,,,201.06,R,S109.10R,,,-112.3465865,36.23762295,,,,,,,46,,1219,S+109.10R,,109.1,COR
11777,,,,201.18,L,S109.17L,,,-112.3476229,36.23668123,,,,,,,46,,1217,S+109.17L,,109.17,COR
11778,,,,201.29,R,S109.24R,,,-112.3489591,36.23711856,,,,,,,46,,1218,S+109.24R,,109.24,COR
11779,,,,201.4,L,S109.31L,,,-112.3501887,36.23650143,,,,,,,46,,1216,S+109.31L,,109.31,COR
11780,,,,201.54,R,S109.40R,,,-112.3515984,36.23718747,,,,,,,46,,1217,S+109.40R,,109.4,COR
11781,,,,201.61,L,S109.44L,,,-112.3525659,36.2369494,,,,,,,46,,1215,S+109.44L,,109.44,COR
11782,,,,201.81,L,S109.56L,,,-112.3539665,36.23847282,,,,,,,46,,1214,S+109.56L,,109.56,COR
11783,,,,201.82,R,S109.57R,,,-112.3530774,36.23872079,,,,,,,46,,1216,S+109.57R,,109.57,COR
11784,,,,202.01,R,S109.69R,,,-112.3541481,36.24036012,,,,,,,46,,1215,S+109.69R,,109.69,COR
11785,,,,202.02,L,S109.70L,,,-112.3549177,36.24012622,,,,,,,46,,1213,S+109.70L,,109.7,COR
11786,,,,202.22,R,S109.82R,,,-112.3555397,36.24202311,,,,,,,46,,1214,S+109.82R,,109.82,COR
11787,,,,202.28,L,S109.85L,,,-112.3565299,36.24170298,,,,,,,46,,1212,S+109.85L,,109.85,COR
11788,,,,202.44,R,S109.96R,,,-112.3577554,36.24300438,,,,,,,46,,1213,S+109.96R,,109.96,COR
11789,,,,202.51,L,S110.00L,,,-112.3586961,36.24270234,,,,,,,46,,1211,S+110.00L,,110,COR
11790,,,,202.62,R,S110.06R,,,-112.3598286,36.24328602,,,,,,,46,,1212,S+110.06R,,110.06,COR
11791,,,,202.75,L,S110.15L,,,-112.3611674,36.24257211,,,,,,,46,,1210,S+110.15L,,110.15,COR
11792,,,,202.86,R,S110.21R,,,-112.3622488,36.2432652,,,,,,,46,,1211,S+110.21R,,110.21,COR
11793,,,,202.97,L,S110.28L,,,-112.363536,36.24277242,,,,,,,46,,1209,S+110.28L,,110.28,COR
11794,,,,203.06,R,S110.34R,,,-112.3646323,36.24320497,,,,,,,46,,1210,S+110.34R,,110.34,COR
11795,,,,203.22,L,S110.44L,,,-112.3660918,36.24220455,,,,,,,46,,1208,S+110.44L,,110.44,COR
11796,,,,203.28,R,S110.48R,,,-112.3668517,36.242455,,,,,,,46,,1209,S+110.48R,,110.48,COR
11797,,,,203.43,L,S110.57L,,,-112.3685323,36.24196696,,,,,,,46,,1207,S+110.57L,,110.57,COR
11798,,,,203.52,R,S110.63R,,,-112.3694669,36.2425117,,,,,,,46,,1208,S+110.63R,,110.63,COR
11799,,,,203.66,L,S110.71L,,,-112.3710345,36.24237209,,,,,,,46,,1206,S+110.71L,,110.71,COR
11800,,,,203.76,R,S110.77R,,,-112.3719323,36.24315643,,,,,,,46,,1207,S+110.77R,,110.77,COR
11801,,,,203.87,L,S110.85L,,,-112.3733539,36.24304428,,,,,,,46,,1205,S+110.85L,,110.85,COR
11802,,,,203.98,R,S110.91R,,,-112.3742759,36.24381921,,,,,,,46,,1206,S+110.91R,,110.91,COR
11803,,,,204.1,L,S110.99L,,,-112.3757688,36.2435662,,,,,,,46,,1204,S+110.99L,,110.99,COR
11804,,,,204.22,R,S111.06R,,,-112.3767225,36.2445019,,,,,,,46,,1205,S+111.06R,,111.06,COR
11805,,,,204.33,L,S111.13L,,,-112.3780399,36.24446209,,,,,,,46,,1203,S+111.13L,,111.13,COR
11806,,,,204.43,R,S111.19R,,,-112.3790779,36.24498255,,,,,,,46,,1204,S+111.19R,,111.19,COR
11807,,,,204.55,L,S111.27L,,,-112.3804832,36.24477955,,,,,,,46,,1202,S+111.27L,,111.27,COR
11808,,,,204.65,R,S111.33R,,,-112.3815115,36.24542326,,,,,,,46,,1203,S+111.33R,,111.33,COR
11809,,,,204.81,L,S111.43L,,,-112.3830312,36.2445325,,,,,,,46,,1201,S+111.43L,,111.43,COR
11810,,,,204.86,R,S111.46R,,,-112.3837222,36.24454788,,,,,,,46,,1202,S+111.46R,,111.46,COR
11811,,,,205.03,L,S111.56L,,,-112.3855253,36.24412571,,,,,,,46,,1200,S+111.56L,,111.56,COR
11812,,,,205.08,R,S111.60R,,,-112.3861615,36.24454022,,,,,,,46,,1201,S+111.60R,,111.6,COR
11813,,,,205.26,L,S111.71L,,,-112.3879865,36.24394081,,,,,,,46,,1199,S+111.71L,,111.71,COR
11814,,,,205.32,R,S111.75R,,,-112.3887503,36.24437396,,,,,,,46,,1200,S+111.75R,,111.75,COR
11815,,,,205.47,L,S111.84L,,,-112.390434,36.24392122,,,,,,,46,,1198,S+111.84L,,111.84,COR
11816,,,,205.56,R,S111.89R,,,-112.3914013,36.24430848,,,,,,,46,,1199,S+111.89R,,111.89,COR
11817,,,,205.7,L,S111.98L,,,-112.392932,36.24362365,,,,,,,46,,1197,S+111.98L,,111.98,COR
11818,,,,205.79,R,S112.04R,,,-112.3939931,36.24395031,,,,,,,46,,1198,S+112.04R,,112.04,COR
11819,,,,205.93,L,S112.12L,,,-112.3953041,36.24345734,,,,,,,46,,1196,S+112.12L,,112.12,COR
11820,,,,206.04,R,S112.19R,,,-112.3966614,36.2435522,,,,,,,46,,1197,S+112.19R,,112.19,COR
11821,,,,206.14,L,S112.25L,,,-112.3974993,36.24274476,,,,,,,46,,1195,S+112.25L,,112.25,COR
11822,,,,206.26,R,S112.33R,,,-112.399001,36.24277541,,,,,,,46,,1196,S+112.33R,,112.33,COR
11823,,,,206.36,L,S112.39L,,,-112.3998086,36.24206201,,,,,,,46,,1194,S+112.39L,,112.39,COR
11824,,,,206.46,R,S112.45R,,,-112.401113,36.24213746,,,,,,,46,,1195,S+112.45R,,112.45,COR
11825,,,,206.6,L,S112.54L,,,-112.4017887,36.24084056,,,,,,,46,,1193,S+112.54L,,112.54,COR
11826,,,,206.68,R,S112.59R,,,-112.4029912,36.24085725,,,,,,,46,,1194,S+112.59R,,112.59,COR
11827,,,,206.81,L,S112.67L,,,-112.4037642,36.23974683,,,,,,,46,,1192,S+112.67L,,112.67,COR
11828,,,,206.9,R,S112.73R,,,-112.4051988,36.23988123,,,,,,,46,,1193,S+112.73R,,112.73,COR
11829,,,,207.02,L,S112.80L,,,-112.4057131,36.23865221,,,,,,,46,,1191,S+112.80L,,112.8,COR
11830,,,,207.14,R,S112.87R,,,-112.4071387,36.23858457,,,,,,,46,,1192,S+112.87R,,112.87,COR
11831,,,,207.21,L,S112.92L,,,-112.4075681,36.2378321,,,,,,,46,,1190,S+112.92L,,112.92,COR
11832,,,,207.37,R,S113.02R,,,-112.4093655,36.23750297,,,,,,,46,,1191,S+113.02R,,113.02,COR
11833,,,,207.42,L,S113.05L,,,-112.4094851,36.23687051,,,,,,,46,,1189,S+113.05L,,113.05,COR
11834,,,,207.58,R,S113.15R,,,-112.4113601,36.23656594,,,,,,,46,,1190,S+113.15R,,113.15,COR
11835,,,,207.64,L,S113.18L,,,-112.4117317,36.23598838,,,,,,,46,,1188,S+113.18L,,113.18,COR
11836,,,,207.81,R,S113.29R,,,-112.4137042,36.23573065,,,,,,,46,,1189,S+113.29R,,113.29,COR
11837,,,,207.88,L,S113.33L,,,-112.4141406,36.23510822,,,,,,,46,,1187,S+113.33L,,113.33,COR
11838,,,,208.02,R,S113.42R,,,-112.4157408,36.23467402,,,,,,,46,,1188,S+113.42R,,113.42,COR
11839,,,,208.11,L,S113.48L,,,-112.4160116,36.23374279,,,,,,,46,,1186,S+113.48L,,113.48,COR
11840,,,,208.24,R,S113.56R,,,-112.4175173,36.23345513,,,,,,,46,,1187,S+113.56R,,113.56,COR
11841,,,,208.33,L,S113.62L,,,-112.4177804,36.23252683,,,,,,,46,,1185,S+113.62L,,113.62,COR
11842,,,,208.45,R,S113.69R,,,-112.4188826,36.23198598,,,,,,,46,,1186,S+113.69R,,113.69,COR
11843,,,,208.56,L,S113.76L,,,-112.4193698,36.23094727,,,,,,,46,,1184,S+113.76L,,113.76,COR
11844,,,,208.65,R,S113.81R,,,-112.4203023,36.23055044,,,,,,,46,,1185,S+113.81R,,113.81,COR
11845,,,,208.79,L,S113.90L,,,-112.4207939,36.22927139,,,,,,,46,,1183,S+113.90L,,113.9,COR
11846,,,,208.87,R,S113.95R,,,-112.4213557,36.22873233,,,,,,,46,,1184,S+113.95R,,113.95,COR
11847,,,,209.02,L,S114.04L,,,-112.4218739,36.2274996,,,,,,,46,,1182,S+114.04L,,114.04,COR
11848,,,,209.08,R,S114.08R,,,-112.4224492,36.22702835,,,,,,,46,,1183,S+114.08R,,114.08,COR
11849,,,,209.25,L,S114.18L,,,-112.4221967,36.22554593,,,,,,,46,,1181,S+114.18L,,114.18,COR
11850,,,,209.32,R,S114.23R,,,-112.4228992,36.22496266,,,,,,,46,,1182,S+114.23R,,114.23,COR
11851,,,,209.48,L,S114.33L,,,-112.4225069,36.22347289,,,,,,,46,,1180,S+114.33L,,114.33,COR
11852,,,,209.55,R,S114.37R,,,-112.4231082,36.22293758,,,,,,,46,,1181,S+114.37R,,114.37,COR
11853,,,,209.71,L,S114.47L,,,-112.4227563,36.22140813,,,,,,,46,,1179,S+114.47L,,114.47,COR
11854,,,,209.77,R,S114.51R,,,-112.4233022,36.22092302,,,,,,,46,,1180,S+114.51R,,114.51,COR
11855,,,,209.93,L,S114.61L,,,-112.4229849,36.21943631,,,,,,,46,,1178,S+114.61L,,114.61,COR
11856,,,,209.99,R,S114.65R,,,-112.4236839,36.21891898,,,,,,,46,,1179,S+114.65R,,114.65,COR
11857,,,,210.14,L,S114.74L,,,-112.4230983,36.2176022,,,,,,,46,,1177,S+114.74L,,114.74,COR
11858,,,,210.21,R,S114.79R,,,-112.4237159,36.21693409,,,,,,,46,,1178,S+114.79R,,114.79,COR
11859,,,,210.35,L,S114.87L,,,-112.4233501,36.21565172,,,,,,,46,,1176,S+114.87L,,114.87,COR
11860,,,,210.44,R,S114.93R,,,-112.4240607,36.21500664,,,,,,,46,,1177,S+114.93R,,114.93,COR
11861,,,,210.58,L,S115.01L,,,-112.4240377,36.2138399,,,,,,,46,,1175,S+115.01L,,115.01,COR
11862,,,,210.65,R,S115.06R,,,-112.4245302,36.21313904,,,,,,,46,,1176,S+115.06R,,115.06,COR
11863,,,,210.79,L,S115.14L,,,-112.4241029,36.21191768,,,,,,,46,,1174,S+115.14L,,115.14,COR
11864,,,,210.87,R,S115.19R,,,-112.4244889,36.21119294,,,,,,,46,,1175,S+115.19R,,115.19,COR
11865,,,,211.01,L,S115.28L,,,-112.4239195,36.20989983,,,,,,,46,,1173,S+115.28L,,115.28,COR
11866,,,,211.07,R,S115.32R,,,-112.4247786,36.20936844,,,,,,,46,,1174,S+115.32R,,115.32,COR
11867,,,,211.23,L,S115.42L,,,-112.4243277,36.20790729,,,,,,,46,,1172,S+115.42L,,115.42,COR
11868,,,,211.31,R,S115.46R,,,-112.4251746,36.20734992,,,,,,,46,,1173,S+115.46R,,115.46,COR
11869,,,,211.39,L,S115.52L,,,-112.4246594,36.20645506,,,,,,,46,,1171,S+115.52L,,115.52,COR
11870,,,,211.53,R,S115.61R,,,-112.4259001,36.20541685,,,,,,,46,,1172,S+115.61R,,115.61,COR
11871,,,,211.61,L,S115.65L,,,-112.425737,36.20454562,,,,,,,46,,1170,S+115.65L,,115.65,COR
11872,,,,211.75,R,S115.74R,,,-112.4272975,36.20386667,,,,,,,46,,1171,S+115.74R,,115.74,COR
11873,,,,211.81,L,S115.78L,,,-112.4270287,36.20316537,,,,,,,46,,1169,S+115.78L,,115.78,COR
11874,,,,212,R,S115.89R,,,-112.42909,36.20246509,,,,,,,46,,1170,S+115.89R,,115.89,COR
11875,,,,212.02,L,S115.91L,,,-112.4289314,36.20192972,,,,,,,46,,1168,S+115.91L,,115.91,COR
11876,,,,212.23,L,S116.04L,,,-112.4311878,36.20095417,,,,,,,46,,1167,S+116.04L,,116.04,COR
11877,,,,212.25,R,S116.05R,,,-112.4314048,36.20145974,,,,,,,46,,1169,S+116.05R,,116.05,COR
11878,,,,212.45,L,S116.18L,,,-112.433265,36.20046189,,,,,,,46,,1166,S+116.18L,,116.18,COR
11879,,,,212.47,R,S116.19R,,,-112.4337324,36.20089607,,,,,,,46,,1168,S+116.19R,,116.19,COR
11880,,,,212.66,R,S116.31R,,,-112.4358477,36.20049472,,,,,,,46,,1167,S+116.31R,,116.31,COR
11881,,,,212.69,L,S116.32L,,,-112.4357148,36.19987957,,,,,,,46,,1165,S+116.32L,,116.32,COR
11882,,,,212.88,R,S116.44R,,,-112.4380167,36.20011397,,,,,,,46,,1166,S+116.44R,,116.44,COR
11883,,,,212.9,L,S116.46L,,,-112.4379714,36.19909955,,,,,,,46,,1164,S+116.46L,,116.46,COR
11884,,,,213.09,R,S116.57R,,,-112.44011,36.19927601,,,,,,,46,,1165,S+116.57R,,116.57,COR
11885,,,,213.1,L,S116.58L,,,-112.4400942,36.19856904,,,,,,,46,,1163,S+116.58L,,116.58,COR
11886,,,,213.31,R,S116.71R,,,-112.4424999,36.19855693,,,,,,,46,,1164,S+116.71R,,116.71,COR
11887,,,,213.33,L,S116.72L,,,-112.442498,36.19788194,,,,,,,46,,1162,S+116.72L,,116.72,COR
11888,,,,213.53,R,S116.85R,,,-112.4448962,36.19828123,,,,,,,46,,1163,S+116.85R,,116.85,COR
11889,,,,213.54,L,S116.85L,,,-112.4449056,36.19776656,,,,,,,46,,1161,S+116.85L,,116.85,COR
11890,,,,213.77,R,S116.99R,,,-112.4474324,36.19795956,,,,,,,46,,1162,S+116.99R,,116.99,COR
11891,,,,213.78,L,S117.00L,,,-112.4475597,36.19749019,,,,,,,46,,1160,S+117.00L,,117,COR
11892,,,,213.96,R,S117.12R,,,-112.4495524,36.19840198,,,,,,,46,,1161,S+117.12R,,117.12,COR
11893,,,,214,L,S117.14L,,,-112.4500818,36.19765751,,,,,,,46,,1159,S+117.14L,,117.14,COR
11894,,,,214.16,R,S117.24R,,,-112.4517335,36.19848329,,,,,,,46,,1160,S+117.24R,,117.24,COR
11895,,,,214.22,L,S117.27L,,,-112.4525625,36.19807881,,,,,,,46,,1158,S+117.27L,,117.27,COR
11896,,,,214.41,R,S117.39R,,,-112.4538792,36.19960037,,,,,,,46,,1159,S+117.39R,,117.39,COR
11897,,,,214.43,L,S117.41L,,,-112.4544915,36.19939452,,,,,,,46,,1157,S+117.41L,,117.41,COR
11898,,,,214.64,L,S117.53L,,,-112.4556673,36.20111214,,,,,,,46,,1156,S+117.53L,,117.53,COR
11899,,,,214.67,R,S117.55R,,,-112.4550338,36.20143612,,,,,,,46,,1158,S+117.55R,,117.55,COR
11900,,,,214.85,L,S117.67L,,,-112.456118,36.20296981,,,,,,,46,,1155,S+117.67L,,117.67,COR
11901,,,,214.89,R,S117.69R,,,-112.4554442,36.20345402,,,,,,,46,,1157,S+117.69R,,117.69,COR
11902,,,,215.07,L,S117.80L,,,-112.4562404,36.20496706,,,,,,,46,,1154,S+117.80L,,117.8,COR
11903,,,,215.12,R,S117.83R,,,-112.455723,36.20543739,,,,,,,46,,1156,S+117.83R,,117.83,COR
11904,,,,215.27,L,S117.93L,,,-112.4563866,36.20680923,,,,,,,46,,1153,S+117.93L,,117.93,COR
11905,,,,215.32,R,S117.96R,,,-112.4551024,36.20720549,,,,,,,46,,1155,S+117.96R,,117.96,COR
11906,,,,215.48,L,S118.06L,,,-112.4556006,36.20871483,,,,,,,46,,1152,S+118.06L,,118.06,COR
11907,,,,215.52,R,S118.08R,,,-112.4547683,36.20897001,,,,,,,46,,1154,S+118.08R,,118.08,COR
11908,,,,215.71,L,S118.20L,,,-112.4554273,36.21076626,,,,,,,46,,1151,S+118.20L,,118.2,COR
11909,,,,215.72,R,S118.21R,,,-112.4546956,36.21077474,,,,,,,46,,1153,S+118.21R,,118.21,COR
11910,,,,215.93,L,S118.34L,,,-112.455388,36.21268726,,,,,,,46,,1150,S+118.34L,,118.34,COR
11911,,,,215.93,R,S118.34R,,,-112.4542091,36.21269812,,,,,,,46,,1152,S+118.34R,,118.34,COR
11912,,,,216.14,L,S118.47L,,,-112.4549878,36.21452607,,,,,,,46,,1149,S+118.47L,,118.47,COR
11913,,,,216.16,R,S118.48R,,,-112.4543234,36.21480005,,,,,,,46,,1151,S+118.48R,,118.48,COR
11914,,,,216.33,L,S118.59L,,,-112.4551253,36.21624128,,,,,,,46,,1148,S+118.59L,,118.59,COR
11915,,,,216.38,R,S118.62R,,,-112.4542299,36.21680032,,,,,,,46,,1150,S+118.62R,,118.62,COR
11916,,,,216.56,L,S118.73L,,,-112.4554623,36.21832022,,,,,,,46,,1147,S+118.73L,,118.73,COR
11917,,,,216.6,R,S118.76R,,,-112.4543765,36.21865606,,,,,,,46,,1149,S+118.76R,,118.76,COR
11918,,,,216.78,L,S118.87L,,,-112.455527,36.22025924,,,,,,,46,,1146,S+118.87L,,118.87,COR
11919,,,,216.82,R,S118.89R,,,-112.4546289,36.22076516,,,,,,,46,,1148,S+118.89R,,118.89,COR
11920,,,,217.01,L,S119.01L,,,-112.4560042,36.22224036,,,,,,,46,,1145,S+119.01L,,119.01,COR
11921,,,,217.04,R,S119.03R,,,-112.4546507,36.22264776,,,,,,,46,,1147,S+119.03R,,119.03,COR
11922,,,,217.23,L,S119.15L,,,-112.455962,36.22431389,,,,,,,46,,1144,S+119.15L,,119.15,COR
11923,,,,217.25,R,S119.16R,,,-112.4551638,36.22449157,,,,,,,46,,1146,S+119.16R,,119.16,COR
11924,,,,217.45,R,S119.28R,,,-112.4561763,36.22625368,,,,,,,46,,1145,S+119.28R,,119.28,COR
11925,,,,217.48,L,S119.30L,,,-112.4570007,36.22613559,,,,,,,46,,1143,S+119.30L,,119.3,COR
11926,,,,217.67,R,S119.42R,,,-112.4565754,36.22805118,,,,,,,46,,1144,S+119.42R,,119.42,COR
11927,,,,217.7,L,S119.44L,,,-112.4574777,36.22820756,,,,,,,46,,1142,S+119.44L,,119.44,COR
11928,,,,217.88,R,S119.55R,,,-112.4571221,36.22999867,,,,,,,46,,1143,S+119.55R,,119.55,COR
11929,,,,217.96,L,S119.60L,,,-112.4581715,36.23028779,,,,,,,46,,1141,S+119.60L,,119.6,COR
11930,,,,218.09,R,S119.68R,,,-112.4585533,36.23158028,,,,,,,46,,1142,S+119.68R,,119.68,COR
11931,,,,218.18,L,S119.74L,,,-112.4598062,36.23188808,,,,,,,46,,1140,S+119.74L,,119.74,COR
11932,,,,218.29,R,S119.80R,,,-112.4597163,36.23302486,,,,,,,46,,1141,S+119.80R,,119.8,COR
11933,,,,218.41,L,S119.88L,,,-112.4611785,36.23353229,,,,,,,46,,1139,S+119.88L,,119.88,COR
11934,,,,218.51,R,S119.94R,,,-112.4609734,36.23483989,,,,,,,46,,1140,S+119.94R,,119.94,COR
11935,,,,218.64,L,S120.02L,,,-112.4627968,36.23506021,,,,,,,46,,1138,S+120.02L,,120.02,COR
11936,,,,218.74,R,S120.09R,,,-112.4630414,36.23617609,,,,,,,46,,1139,S+120.09R,,120.09,COR
11937,,,,218.84,L,S120.15L,,,-112.4643477,36.23631084,,,,,,,46,,1137,S+120.15L,,120.15,COR
11938,,,,218.95,R,S120.22R,,,-112.4646801,36.23752903,,,,,,,46,,1138,S+120.22R,,120.22,COR
11939,,,,219.06,L,S120.28L,,,-112.4660432,36.23779475,,,,,,,46,,1136,S+120.28L,,120.28,COR
11940,,,,219.15,R,S120.34R,,,-112.4664769,36.23866779,,,,,,,46,,1137,S+120.34R,,120.34,COR
11941,,,,219.3,L,S120.43L,,,-112.4682771,36.23884867,,,,,,,46,,1135,S+120.43L,,120.43,COR
11942,,,,219.37,R,S120.47R,,,-112.4687416,36.23954645,,,,,,,46,,1136,S+120.47R,,120.47,COR
11943,,,,219.55,L,S120.59L,,,-112.4707866,36.23929346,,,,,,,46,,1134,S+120.59L,,120.59,COR
11944,,,,219.57,R,S120.60R,,,-112.4711139,36.2399191,,,,,,,46,,1135,S+120.60R,,120.6,COR
11945,,,,219.77,L,S120.72L,,,-112.4732797,36.23912609,,,,,,,46,,1133,S+120.72L,,120.72,COR
11946,,,,219.8,R,S120.74R,,,-112.4733212,36.23971479,,,,,,,46,,1134,S+120.74R,,120.74,COR
11947,,,,219.94,L,S120.83L,,,-112.4753279,36.2396459,,,,,,,46,,1132,S+120.83L,,120.83,COR
11948,,,,219.99,R,S120.86R,,,-112.4750415,36.24068984,,,,,,,46,,1133,S+120.86R,,120.86,COR
11949,,,,220.18,L,S120.98L,,,-112.4772216,36.24029064,,,,,,,46,,1131,S+120.98L,,120.98,COR
11950,,,,220.21,R,S121.00R,,,-112.4775413,36.24083909,,,,,,,46,,1132,S+121.00R,,121,COR
11951,,,,220.39,L,S121.11L,,,-112.4798508,36.24034967,,,,,,,46,,1130,S+121.11L,,121.11,COR
11952,,,,220.46,R,S121.15R,,,-112.4800893,36.2414195,,,,,,,46,,1131,S+121.15R,,121.15,COR
11953,,,,220.61,L,S121.24L,,,-112.4818148,36.24090661,,,,,,,46,,1129,S+121.24L,,121.24,COR
11954,,,,220.69,R,S121.30R,,,-112.4826895,36.24168936,,,,,,,46,,1130,S+121.30R,,121.3,COR
11955,,,,220.83,L,S121.39L,,,-112.4843818,36.2414688,,,,,,,46,,1128,S+121.39L,,121.39,COR
11956,,,,220.9,R,S121.43R,,,-112.4849702,36.24198438,,,,,,,46,,1129,S+121.43R,,121.43,COR
11957,,,,221.05,L,S121.52L,,,-112.4867758,36.24167548,,,,,,,46,,1127,S+121.52L,,121.52,COR
11958,,,,221.15,R,S121.58R,,,-112.487684,36.24238254,,,,,,,46,,1128,S+121.58R,,121.58,COR
11959,,,,221.3,L,S121.67L,,,-112.4894007,36.2419556,,,,,,,46,,1126,S+121.67L,,121.67,COR
11960,,,,221.39,R,S121.73R,,,-112.4903253,36.24257045,,,,,,,46,,1127,S+121.73R,,121.73,COR
11961,,,,221.54,L,S121.82L,,,-112.4920354,36.24237993,,,,,,,46,,1125,S+121.82L,,121.82,COR
11962,,,,221.61,R,S121.87R,,,-112.4927681,36.24301916,,,,,,,46,,1126,S+121.87R,,121.87,COR
11963,,,,221.76,L,S121.96L,,,-112.4945348,36.24237038,,,,,,,46,,1124,S+121.96L,,121.96,COR
11964,,,,221.86,R,S122.02R,,,-112.4954597,36.24316313,,,,,,,46,,1125,S+122.02R,,122.02,COR
11965,,,,221.99,L,S122.10L,,,-112.4970792,36.24266974,,,,,,,46,,1123,S+122.10L,,122.1,COR
11966,,,,222.11,R,S122.17R,,,-112.4981232,36.24363661,,,,,,,46,,1124,S+122.17R,,122.17,COR
11967,,,,222.22,L,S122.25L,,,-112.4994849,36.24356982,,,,,,,46,,1122,S+122.25L,,122.25,COR
11968,,,,222.33,R,S122.32R,,,-112.5007739,36.2440697,,,,,,,46,,1123,S+122.32R,,122.32,COR
11969,,,,222.45,L,S122.39L,,,-112.5019621,36.24318319,,,,,,,46,,1121,S+122.39L,,122.39,COR
11970,,,,222.57,R,S122.46R,,,-112.5032768,36.24396961,,,,,,,46,,1122,S+122.46R,,122.46,COR
11971,,,,222.69,L,S122.54L,,,-112.5046343,36.24334075,,,,,,,46,,1120,S+122.54L,,122.54,COR
11972,,,,222.79,R,S122.60R,,,-112.5058426,36.24388846,,,,,,,46,,1121,S+122.60R,,122.6,COR
11973,,,,222.92,L,S122.68L,,,-112.5071271,36.24311929,,,,,,,46,,1119,S+122.68L,,122.68,COR
11974,,,,223.05,R,S122.76R,,,-112.5081191,36.24400565,,,,,,,46,,1120,S+122.76R,,122.76,COR
11975,,,,223.09,L,S122.78L,,,-112.5092132,36.24365303,,,,,,,46,,1118,S+122.78L,,122.78,COR
